1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF
1710,0.0,3.0,1,0,1,1710,0.0,550,0,2004.0,1710,2,12118,43.0,108.0,48,5,7,1710,0.0,2004,2005,3420.0
616,0.0,2.0,0,616,2,0,0.0,205,1,1921.0,616,1,6000,50.0,0.0,0,7,5,616,0.0,1921,1950,1232.0
1050,0.0,3.0,0,915,3,135,0.0,368,1,1961.0,1050,1,10659,69.0,0.0,319,6,5,1050,0.0,1961,1961,2100.0
1252,0.0,1.0,3,429,4,93,0.0,564,2,1960.0,1252,1,13500,69.0,0.0,0,7,6,1602,0.0,1960,1975,2854.0
990,0.0,3.0,0,746,5,244,0.0,480,1,2000.0,990,1,8072,60.0,0.0,64,5,5,990,0.0,1994,1995,1980.0
1078,0.0,2.0,1,49,0,0,112.0,240,1,1950.0,1078,2,9717,68.0,0.0,0,6,5,1078,0.0,1950,1996,2156.0
976,1111.0,5.0,3,568,2,264,0.0,444,3,1966.0,2087,2,12205,69.0,157.0,168,8,6,832,0.0,1966,2007,2919.0
1429,0.0,3.0,0,594,4,331,0.0,572,1,1960.0,1429,2,14585,69.0,85.0,110,6,6,1144,216.0,1960,1987,2573.0
1032,0.0,4.0,0,0,1,360,0.0,672,1,1999.0,1812,2,7630,76.0,0.0,0,9,5,360,344.0,1900,1996,1392.0
1138,0.0,3.0,2,507,6,81,0.0,264,0,1958.0,1138,1,10482,65.0,63.0,0,8,6,588,0.0,1958,1958,1726.0
1484,0.0,3.0,2,998,5,486,0.0,487,1,1971.0,1484,1,12243,70.0,0.0,0,6,5,1484,0.0,1971,1971,2968.0
1557,0.0,2.0,3,0,1,1374,0.0,420,3,2003.0,1557,2,3196,69.0,18.0,20,5,7,1374,0.0,2003,2004,2931.0
1196,0.0,2.0,0,197,2,999,0.0,440,1,1957.0,1196,1,4800,40.0,0.0,0,7,4,1196,0.0,1916,1990,2392.0
864,0.0,3.0,0,521,4,169,0.0,624,0,1964.0,864,1,9100,70.0,0.0,0,5,5,864,0.0,1958,1958,1728.0
1056,0.0,3.0,0,480,4,108,0.0,260,1,1954.0,1056,1,9250,80.0,0.0,0,7,5,1056,0.0,1954,2005,2112.0
1203,1323.0,4.0,0,740,6,425,0.0,844,0,1994.0,2526,2,10120,92.0,391.0,78,5,8,1165,0.0,1994,1994,3691.0
1145,0.0,2.0,0,16,6,1129,0.0,397,3,2005.0,1145,2,3182,43.0,11.0,16,5,7,1145,0.0,2005,2006,2290.0
1092,0.0,3.0,0,170,2,252,0.0,288,1,1962.0,1092,1,11616,69.0,116.0,20,5,5,1092,0.0,1962,1962,2184.0
768,664.0,2.0,0,0,1,264,0.0,360,1,1910.0,1432,1,9600,60.0,0.0,0,7,5,264,0.0,1910,2002,1696.0
1392,0.0,3.0,0,1040,3,352,0.0,458,2,1957.0,1392,1,11900,80.0,387.0,0,5,6,1392,0.0,1957,1957,2784.0
728,728.0,3.0,0,0,1,728,0.0,390,3,2005.0,1456,2,8461,65.0,0.0,24,5,6,728,0.0,2005,2006,2184.0
1053,0.0,3.0,0,806,5,247,0.0,312,2,1959.0,1053,2,10007,72.0,54.0,0,7,5,1053,0.0,1959,2006,2106.0
1440,1440.0,8.0,0,256,2,1184,0.0,0,0,0.0,3395,0,10896,60.0,0.0,110,7,6,1440,0.0,1914,1995,4320.0
1287,0.0,3.0,0,72,5,733,0.0,576,3,1997.0,1287,2,9830,69.0,0.0,17,7,5,1063,364.0,1959,2006,2350.0
778,0.0,2.0,0,403,5,212,0.0,924,0,1966.0,778,1,6900,71.0,0.0,25,6,5,740,0.0,1940,1955,1518.0
525,0.0,3.0,0,0,1,525,0.0,264,1,1971.0,1092,1,1680,21.0,381.0,0,5,6,525,0.0,1971,1971,1050.0
747,0.0,1.0,1,0,1,600,0.0,528,1,1953.0,747,1,5825,52.0,108.0,0,5,4,600,0.0,1926,1953,1347.0
847,886.0,3.0,3,0,1,847,0.0,433,3,2003.0,1733,2,12394,69.0,0.0,48,5,7,847,0.0,2003,2003,2580.0
1646,0.0,3.0,2,0,0,1638,0.0,870,2,2007.0,1646,2,10656,67.0,274.0,80,5,8,1638,0.0,2006,2007,3284.0
1518,631.0,1.0,0,1351,6,83,0.0,670,2,2003.0,2149,2,12822,48.0,0.0,43,5,7,1434,0.0,2003,2003,3583.0
1582,0.0,4.0,2,812,3,812,0.0,390,1,1964.0,1582,1,36500,69.0,621.0,198,5,5,1624,168.0,1964,1964,3206.0
916,826.0,4.0,0,216,4,700,0.0,424,1,1925.0,1742,2,17671,121.0,0.0,169,9,8,916,0.0,1882,1986,2658.0
1040,0.0,3.0,3,633,5,431,0.0,648,1,1963.0,1040,1,25286,94.0,0.0,0,5,4,1064,0.0,1963,1963,2104.0
912,0.0,2.0,0,456,3,456,0.0,275,2,1958.0,912,1,10150,70.0,1.0,0,5,5,912,0.0,1958,1958,1824.0
1145,0.0,4.0,2,655,6,490,0.0,836,2,2000.0,2198,2,14260,84.0,350.0,84,5,8,1145,0.0,2000,2000,2290.0
1680,0.0,4.0,0,0,1,1680,0.0,528,1,1976.0,1680,1,11500,69.0,164.0,0,6,5,1680,0.0,1976,1976,3360.0
1968,1479.0,4.0,1,192,3,536,0.0,1014,0,1982.0,3447,2,14100,69.0,632.0,12,9,8,728,0.0,1935,1997,4175.0
926,0.0,3.0,0,234,2,0,0.0,484,1,1974.0,1316,1,5500,50.0,0.0,0,7,5,926,0.0,1929,2001,1852.0
990,1611.0,4.0,0,0,1,612,0.0,621,2,1998.0,2601,1,9842,51.0,0.0,0,6,5,612,0.0,1921,1998,3213.0
765,600.0,3.0,0,765,2,0,0.0,440,1,1970.0,1365,1,2368,24.0,312.0,36,6,5,765,0.0,1970,1970,2130.0
1258,0.0,2.0,2,0,1,1258,0.0,648,3,2007.0,1258,2,3922,53.0,72.0,16,5,7,1258,0.0,2006,2007,2516.0
1574,0.0,3.0,0,24,6,1550,0.0,824,2,2006.0,1574,2,11957,75.0,53.0,104,5,8,1574,0.0,2006,2006,3148.0
1096,0.0,3.0,1,75,4,230,0.0,299,3,1969.0,1096,1,15870,69.0,0.0,32,5,5,1096,0.0,1969,1969,2192.0
483,504.0,2.0,0,330,4,153,0.0,264,1,1973.0,987,1,1680,21.0,158.0,0,5,6,483,0.0,1973,1973,1470.0
976,732.0,3.0,0,0,1,976,0.0,380,0,2004.0,1708,2,3363,32.0,117.0,40,5,7,976,0.0,2004,2004,2684.0
1675,1818.0,3.0,0,0,1,1470,0.0,870,1,2003.0,3493,2,18386,87.0,0.0,0,9,7,1470,0.0,1880,2002,4963.0
1080,672.0,4.0,2,427,6,132,0.0,492,2,1988.0,1752,1,12134,152.0,0.0,12,7,8,559,0.0,1988,2005,2311.0
2036,0.0,3.0,3,1236,5,80,0.0,513,2,1965.0,2036,1,215245,150.0,0.0,0,5,7,2136,0.0,1965,1965,4172.0
896,448.0,3.0,0,0,1,896,0.0,240,0,1936.0,1344,1,6240,69.0,0.0,114,4,5,896,0.0,1936,1950,2240.0
576,533.0,3.0,2,349,5,23,0.0,288,1,1971.0,1109,1,10500,70.0,82.0,0,7,5,372,0.0,1971,2005,1481.0
794,676.0,3.0,2,182,6,612,0.0,388,3,1997.0,1470,1,13869,69.0,0.0,75,6,6,794,0.0,1997,1997,2264.0
952,0.0,2.0,1,852,5,100,0.0,840,1,1988.0,952,1,7350,60.0,0.0,0,7,5,952,0.0,1951,1951,1904.0
1680,0.0,3.0,0,808,6,72,0.0,540,3,1988.0,1680,2,21695,69.0,260.0,44,9,6,880,0.0,1988,2007,2560.0
1516,0.0,3.0,0,196,3,975,0.0,472,2,1964.0,1516,1,10004,100.0,180.0,0,6,6,1516,0.0,1964,1964,3032.0
1734,0.0,3.0,0,1004,6,730,0.0,928,0,2007.0,1734,3,12085,93.0,328.0,0,5,8,1734,0.0,2007,2007,3468.0
1502,0.0,1.0,2,368,6,0,0.0,528,2,1985.0,1502,2,6820,69.0,0.0,54,5,8,1488,0.0,1985,1985,2990.0
764,862.0,2.0,0,567,6,197,0.0,474,2,2003.0,1626,2,2268,36.0,106.0,27,5,7,764,0.0,2003,2004,2390.0
756,713.0,3.0,0,0,0,756,0.0,216,1,1906.0,1469,1,10320,60.0,0.0,0,7,6,756,0.0,1906,1995,2225.0
1112,438.0,2.0,0,812,6,280,0.0,438,3,2007.0,1550,2,8125,65.0,100.0,168,5,7,1092,0.0,2006,2007,2642.0
1368,0.0,2.0,0,0,1,1368,0.0,474,0,2005.0,1368,2,6792,40.0,94.0,35,5,7,1368,0.0,2005,2006,2736.0
1249,1347.0,4.0,2,0,1,1249,0.0,840,2,2006.0,2596,2,16259,111.0,370.0,154,5,9,1249,0.0,2006,2006,3845.0
1339,0.0,3.0,0,504,2,525,0.0,294,1,1958.0,1339,1,7560,70.0,0.0,0,6,5,1029,0.0,1958,1965,2368.0
1195,644.0,4.0,0,0,1,1195,0.0,486,3,1998.0,1839,1,16770,58.0,30.0,81,5,7,1195,0.0,1998,1998,3034.0
1132,1320.0,4.0,2,0,1,1117,0.0,691,0,2004.0,2452,2,13418,108.0,132.0,32,5,8,1117,0.0,2004,2005,3569.0
807,702.0,3.0,0,0,1,783,0.0,393,3,2003.0,1509,2,7875,63.0,0.0,75,5,7,783,0.0,2003,2003,2292.0
1434,0.0,3.0,0,20,6,1434,0.0,527,2,2001.0,1434,2,8529,65.0,0.0,39,5,7,1454,0.0,2001,2001,2888.0
1294,0.0,3.0,0,1200,6,78,0.0,496,0,1991.0,1294,2,7153,69.0,88.0,51,5,6,1278,0.0,1991,1991,2572.0
840,840.0,3.0,0,0,1,840,0.0,308,0,1960.0,1680,1,15576,63.0,0.0,0,7,6,840,0.0,1915,1976,2520.0
936,785.0,3.0,0,814,6,114,0.0,471,0,1994.0,1721,2,8462,70.0,105.0,87,5,6,928,300.0,1994,1994,2649.0
864,0.0,3.0,0,600,4,264,0.0,576,1,1980.0,864,1,12735,69.0,0.0,0,5,4,864,0.0,1972,1972,1728.0
757,0.0,3.0,0,549,5,195,0.0,440,1,1999.0,1501,1,2280,24.0,360.0,0,5,7,744,0.0,1999,1999,1501.0
1422,915.0,5.0,0,0,1,662,0.0,560,1,1945.0,2337,1,13600,85.0,0.0,57,5,5,662,0.0,1900,1950,2999.0
1872,0.0,3.0,2,929,6,916,0.0,604,0,1988.0,1872,1,10400,80.0,102.0,39,5,7,1845,197.0,1988,1988,3717.0
1530,0.0,3.0,2,1300,6,230,0.0,630,3,2004.0,1530,2,14572,182.0,0.0,36,5,7,1530,144.0,2004,2004,3060.0
742,742.0,3.0,0,0,1,742,0.0,0,0,0.0,1484,1,6300,35.0,0.0,291,6,6,742,0.0,1914,2001,2226.0
630,0.0,3.0,2,515,6,115,0.0,286,1,1970.0,630,2,1526,21.0,0.0,0,8,4,630,0.0,1970,2002,1260.0
1200,0.0,4.0,0,0,1,1200,0.0,312,1,1923.0,1200,1,11340,84.0,0.0,0,5,6,1200,0.0,1923,1950,2400.0
1542,1330.0,4.0,0,896,5,434,0.0,619,3,1977.0,2872,1,12227,69.0,424.0,282,7,6,1330,550.0,1977,1995,4202.0
1445,0.0,3.0,3,564,0,563,0.0,645,2,1964.0,1445,1,12095,69.0,115.0,0,6,6,1127,0.0,1964,1964,2572.0
1116,0.0,3.0,0,0,1,1116,0.0,440,1,1962.0,1116,1,10000,87.0,261.0,0,6,6,1116,0.0,1962,1962,2232.0
1190,900.0,3.0,1,828,6,180,0.0,577,3,1984.0,2090,2,5062,69.0,0.0,0,5,7,1190,0.0,1984,1984,3280.0
943,0.0,2.0,3,943,6,0,0.0,600,1,1979.0,943,1,7032,69.0,0.0,0,5,5,943,0.0,1979,1979,1886.0
1160,448.0,3.0,0,264,4,712,0.0,216,1,1925.0,1608,2,6171,51.0,0.0,16,6,6,976,147.0,1925,1990,2584.0
1296,0.0,2.0,4,0,0,0,0.0,516,1,1967.0,1296,1,10791,72.0,0.0,0,5,4,0,0.0,1967,1967,1296.0
840,0.0,3.0,0,116,2,556,0.0,0,0,0.0,840,1,4388,55.0,0.0,0,7,5,672,0.0,1930,1950,1512.0
1098,880.0,4.0,0,552,4,280,0.0,486,2,1968.0,1978,1,9900,69.0,342.0,43,5,7,832,0.0,1968,1968,2810.0
999,0.0,3.0,2,867,5,77,0.0,588,2,1961.0,999,3,12122,69.0,210.0,76,9,7,944,0.0,1961,2007,1943.0
958,0.0,2.0,0,958,2,0,0.0,440,2,1976.0,958,1,4928,69.0,0.0,60,6,6,958,0.0,1976,1976,1916.0
1549,1178.0,3.0,0,297,3,556,0.0,440,1,1932.0,2727,2,10570,70.0,0.0,74,8,8,853,0.0,1932,1994,3580.0
1167,0.0,3.0,0,645,4,270,0.0,495,1,1972.0,1167,1,8731,98.0,0.0,0,5,5,915,0.0,1920,1950,2082.0
1020,831.0,3.0,3,536,4,169,0.0,440,2,1964.0,1851,2,9760,80.0,340.0,42,8,6,822,0.0,1964,1993,2673.0
1252,0.0,3.0,0,0,1,1252,0.0,528,1,1960.0,1252,2,10721,80.0,243.0,39,6,6,1252,0.0,1959,1959,2504.0
672,0.0,2.0,4,0,0,0,0.0,0,0,0.0,912,1,6240,52.0,0.0,0,5,4,0,0.0,1947,1950,672.0
1040,0.0,3.0,0,732,6,308,0.0,576,0,2000.0,1040,2,12464,82.0,0.0,0,5,5,1040,0.0,1996,1996,2080.0
769,756.0,3.0,0,436,6,320,0.0,440,1,2000.0,1525,2,2117,69.0,456.0,0,5,6,756,0.0,2000,2000,2281.0
1210,1242.0,4.0,0,281,0,747,0.0,683,3,1998.0,2452,2,16226,66.0,0.0,50,5,8,1028,0.0,1998,1999,3480.0
3228,0.0,3.0,0,1231,6,1969,0.0,546,0,1992.0,3228,2,12692,69.0,0.0,75,5,8,3200,0.0,1992,1993,6428.0
1166,0.0,2.0,3,655,6,201,0.0,400,3,2005.0,1166,2,9587,59.0,182.0,0,5,7,856,0.0,2005,2005,2022.0
1168,678.0,3.0,1,196,3,844,0.0,315,1,1949.0,1846,1,10496,78.0,320.0,0,6,6,1040,0.0,1949,1950,2886.0
1074,0.0,3.0,0,788,5,268,0.0,495,2,1975.0,1074,1,10140,78.0,0.0,88,6,5,1056,0.0,1975,1975,2130.0
1277,1067.0,3.0,0,0,1,1264,0.0,889,2,1996.0,2344,2,10208,79.0,921.0,0,5,7,1264,0.0,1996,1997,3608.0
893,0.0,2.0,0,220,5,625,0.0,576,1,1985.0,893,2,9600,60.0,0.0,0,7,5,845,0.0,1949,2003,1738.0
1493,0.0,3.0,3,994,6,484,0.0,508,3,1997.0,1493,2,13125,75.0,215.0,39,5,6,1478,0.0,1997,1998,2971.0
774,1194.0,4.0,0,0,0,774,0.0,680,3,2009.0,1968,3,12003,92.0,84.0,75,5,8,774,0.0,2009,2010,2742.0
1004,0.0,2.0,0,578,5,426,0.0,480,3,1970.0,1004,1,11241,69.0,180.0,0,7,6,1004,0.0,1970,1970,2008.0
1002,454.0,4.0,1,0,1,810,0.0,280,1,1954.0,1456,1,7585,50.0,0.0,0,3,5,810,0.0,1948,1950,2266.0
915,720.0,3.0,0,300,3,765,0.0,440,1,1950.0,1635,1,8737,70.0,0.0,38,7,6,1065,0.0,1923,1950,2700.0
912,546.0,3.0,0,0,1,912,0.0,330,1,1948.0,1458,1,17503,78.0,0.0,0,5,6,912,0.0,1948,1950,2370.0
1224,0.0,2.0,0,883,6,341,0.0,402,3,1999.0,1224,1,4500,69.0,425.0,304,5,6,1224,0.0,1999,1999,2448.0
1506,0.0,2.0,3,16,6,1346,0.0,440,0,2005.0,1506,2,3013,43.0,145.0,20,5,7,1362,0.0,2005,2005,2868.0
2136,0.0,4.0,0,756,2,1380,0.0,528,1,1951.0,2136,1,10680,89.0,44.0,30,3,5,2136,0.0,1951,1951,4272.0
696,720.0,3.0,0,604,5,92,0.0,484,1,1999.0,1416,2,2572,24.0,0.0,44,5,7,696,0.0,1999,1999,2112.0
2633,0.0,2.0,3,1282,6,1351,0.0,804,2,2001.0,2633,3,11400,69.0,705.0,140,5,10,2633,0.0,2001,2002,5266.0
1468,0.0,3.0,0,0,1,1468,0.0,898,3,2008.0,1468,2,9612,74.0,72.0,150,5,8,1468,0.0,2008,2009,2936.0
773,0.0,2.0,0,570,0,203,0.0,240,1,1953.0,773,1,7677,57.0,0.0,0,5,5,773,0.0,1953,1953,1546.0
630,672.0,3.0,0,0,1,630,0.0,280,1,1991.0,1302,1,1680,21.0,142.0,0,5,5,630,0.0,1971,1971,1932.0
900,0.0,3.0,1,234,0,180,0.0,576,1,2005.0,900,2,7200,60.0,0.0,32,7,5,900,0.0,1951,2000,1800.0
904,0.0,2.0,0,0,1,884,0.0,180,1,1926.0,904,1,6000,50.0,0.0,0,7,6,884,0.0,1926,2004,1788.0
1844,0.0,3.0,2,1110,3,734,216.0,540,2,1969.0,1844,2,16381,69.0,312.0,73,5,6,1844,0.0,1969,1969,3688.0
1555,0.0,2.0,2,16,6,1357,0.0,430,3,2005.0,1555,2,3182,43.0,16.0,20,5,7,1373,0.0,2005,2006,2928.0
1297,0.0,3.0,0,1213,3,84,0.0,498,3,1954.0,1297,1,8532,74.0,650.0,0,6,5,1297,0.0,1954,1990,2594.0
1088,441.0,4.0,4,0,0,0,0.0,240,1,1945.0,1529,1,8405,50.0,0.0,0,3,4,0,0.0,1945,1950,1529.0
1733,0.0,4.0,4,0,0,0,0.0,452,1,1955.0,1733,1,13680,69.0,0.0,0,5,3,0,0.0,1955,1955,1733.0
832,878.0,3.0,0,426,6,406,0.0,506,2,1993.0,1710,2,9291,76.0,120.0,70,5,6,832,0.0,1993,1993,2542.0
1140,728.0,3.0,0,0,1,585,0.0,477,3,1984.0,1868,1,12090,78.0,74.0,112,7,6,585,0.0,1984,2003,2453.0
1126,0.0,3.0,0,936,5,190,0.0,484,2,1977.0,1126,1,17400,80.0,0.0,41,5,5,1126,0.0,1977,1977,2252.0
551,551.0,2.0,0,239,6,312,0.0,480,1,2004.0,1102,2,5105,69.0,0.0,60,5,7,551,0.0,2004,2004,1653.0
1172,741.0,3.0,0,0,1,896,0.0,342,0,1929.0,1913,1,7558,57.0,0.0,0,6,6,896,0.0,1928,1950,2809.0
1567,0.0,1.0,2,1154,6,366,0.0,648,3,2006.0,1567,3,3982,53.0,0.0,0,5,8,1520,0.0,2006,2006,3087.0
1050,0.0,2.0,0,504,3,546,0.0,338,1,1956.0,1050,1,9600,80.0,0.0,0,6,5,1050,0.0,1956,1956,2100.0
1580,0.0,3.0,0,0,1,1580,0.0,830,2,2008.0,1580,2,11932,92.0,186.0,24,5,8,1580,0.0,2007,2008,3160.0
1314,0.0,3.0,1,936,6,364,0.0,552,2,2009.0,1314,2,8640,72.0,72.0,112,5,8,1300,0.0,2009,2009,2614.0
1584,1208.0,3.0,0,493,2,1017,0.0,520,1,1920.0,2792,1,10440,60.0,0.0,547,7,6,1510,0.0,1920,1950,4302.0
616,1072.0,4.0,3,462,6,154,185.0,603,2,1997.0,1688,2,12798,79.0,0.0,114,5,6,616,0.0,1997,1997,2304.0
1232,0.0,3.0,0,660,4,572,0.0,516,1,1984.0,1232,1,11120,69.0,0.0,0,6,6,1232,0.0,1984,1984,2464.0
561,668.0,2.0,0,285,5,276,0.0,462,3,1980.0,1229,1,1300,24.0,0.0,0,6,6,561,0.0,1980,1980,1790.0
1014,685.0,3.0,1,440,4,538,0.0,420,1,1920.0,1699,1,10615,107.0,0.0,74,5,3,978,0.0,1900,1970,2677.0
936,0.0,2.0,0,0,1,936,112.0,576,1,1974.0,936,1,6000,60.0,0.0,32,4,4,936,0.0,1953,1953,1872.0
847,1101.0,3.0,0,0,1,847,0.0,434,0,2004.0,1948,2,12393,41.0,0.0,48,5,7,847,0.0,2004,2005,2795.0
1462,0.0,4.0,0,1170,6,292,0.0,738,3,2004.0,2224,3,8834,74.0,216.0,0,5,9,1462,0.0,2004,2005,2924.0
1001,1001.0,3.0,0,284,4,717,0.0,871,1,1949.0,2002,1,6270,82.0,0.0,0,6,5,1001,0.0,1949,1950,3003.0
1097,896.0,4.0,0,416,3,409,0.0,495,2,1971.0,1993,1,14803,69.0,252.0,66,5,6,825,0.0,1971,1971,2818.0
920,941.0,3.0,0,700,6,216,0.0,492,2,2002.0,1861,2,13450,95.0,0.0,91,5,7,916,0.0,2002,2002,2777.0
1041,0.0,3.0,0,991,5,50,0.0,270,2,1959.0,1041,1,9600,80.0,132.0,88,6,5,1041,0.0,1959,1959,2082.0
986,0.0,2.0,0,0,1,960,0.0,180,1,1926.0,986,1,6180,60.0,0.0,128,5,6,960,0.0,1926,1950,1946.0
1405,0.0,2.0,0,0,1,1405,0.0,478,2,2003.0,1405,2,3136,69.0,163.0,36,5,7,1405,0.0,2003,2003,2810.0
1226,0.0,3.0,0,0,1,1226,0.0,740,2,2009.0,1226,2,10402,94.0,0.0,36,5,7,1226,0.0,2009,2009,2452.0
838,0.0,2.0,1,210,3,0,0.0,275,3,1961.0,838,0,10267,55.0,0.0,0,7,6,816,0.0,1918,2000,1654.0
864,0.0,2.0,0,203,3,661,0.0,200,1,1938.0,864,1,8212,45.0,0.0,0,3,3,864,0.0,1914,1950,1728.0
1006,0.0,3.0,0,288,6,718,0.0,0,0,0.0,1006,1,9000,69.0,0.0,24,3,5,1006,0.0,1959,1959,2012.0
1842,0.0,0.0,3,1810,6,32,0.0,894,3,1981.0,1842,2,50271,68.0,0.0,72,5,9,1842,0.0,1981,1987,3684.0
1710,0.0,2.0,3,1400,0,310,0.0,866,2,2007.0,1710,2,13891,107.0,436.0,102,5,8,1710,0.0,2007,2008,3420.0
1165,0.0,4.0,0,0,1,1141,0.0,420,3,1998.0,2263,2,12090,93.0,650.0,123,5,8,1141,144.0,1998,1998,2306.0
1246,1044.0,4.0,0,0,1,777,0.0,560,1,1971.0,2290,1,11340,60.0,0.0,0,6,4,777,0.0,1885,1950,3067.0
1100,0.0,3.0,0,419,5,375,0.0,312,2,1960.0,1100,1,12493,69.0,0.0,0,5,4,1100,355.0,1960,1960,2200.0
2117,0.0,4.0,1,865,4,340,0.0,550,3,1970.0,2117,1,12925,69.0,0.0,42,7,6,1205,0.0,1970,1970,3322.0
960,0.0,3.0,0,0,1,672,0.0,288,1,1956.0,960,1,8926,69.0,0.0,0,3,4,672,0.0,1956,1956,1632.0
1022,752.0,2.0,0,0,1,952,0.0,468,1,1931.0,1774,1,6120,51.0,0.0,0,5,7,952,0.0,1931,1950,2726.0
1082,0.0,2.0,0,336,4,746,0.0,240,1,1948.0,1082,1,11664,60.0,206.0,130,5,6,1082,0.0,1948,1950,2164.0
1122,0.0,2.0,0,144,6,172,0.0,528,1,1948.0,1122,2,12000,100.0,0.0,36,7,5,924,0.0,1948,2005,2046.0
1338,0.0,2.0,1,616,6,722,0.0,582,3,2001.0,1338,2,4920,41.0,0.0,0,5,8,1338,0.0,2001,2001,2676.0
888,868.0,3.0,0,742,5,130,0.0,422,3,1996.0,1756,1,9303,69.0,42.0,122,5,6,872,0.0,1996,1997,2628.0
1302,0.0,3.0,3,270,2,452,0.0,309,2,1964.0,1302,2,9350,85.0,108.0,0,7,6,1302,0.0,1964,1991,2604.0
951,0.0,2.0,0,285,5,666,0.0,327,1,1936.0,951,1,8765,50.0,0.0,28,6,4,951,0.0,1936,1950,1902.0
483,504.0,2.0,0,309,4,174,0.0,264,1,1973.0,987,1,1953,21.0,408.0,0,5,6,483,0.0,1973,1973,1470.0
1090,0.0,2.0,0,980,5,110,0.0,450,3,2005.0,1090,1,7024,60.0,0.0,49,5,5,1090,0.0,2005,2006,2180.0
984,620.0,3.0,0,408,0,156,0.0,660,1,1977.0,1604,1,10998,60.0,0.0,68,5,5,984,0.0,1941,1960,2588.0
756,756.0,2.0,0,420,6,336,0.0,440,1,2000.0,1512,2,2117,69.0,513.0,32,5,6,756,0.0,2000,2000,2268.0
972,605.0,3.0,0,0,1,972,0.0,312,1,1939.0,1577,0,6435,65.0,0.0,0,5,6,972,0.0,1939,1950,2549.0
1516,651.0,3.0,3,125,2,36,0.0,518,2,1974.0,2167,2,17542,69.0,0.0,47,7,7,1192,0.0,1974,2003,3359.0
1212,0.0,3.0,2,506,5,0,0.0,492,1,1978.0,1212,1,8471,88.0,46.0,12,7,6,506,292.0,1977,1995,1718.0
969,0.0,3.0,2,716,4,253,0.0,440,1,1975.0,969,1,10356,120.0,0.0,0,6,5,969,0.0,1975,1975,1938.0
1072,0.0,2.0,3,459,0,88,0.0,525,0,2005.0,1072,1,3675,35.0,80.0,28,5,6,547,0.0,2005,2005,1619.0
1518,0.0,1.0,3,1218,6,300,0.0,588,2,2003.0,1518,3,12677,62.0,472.0,140,5,8,1518,185.0,2003,2004,3036.0
1188,0.0,3.0,0,593,0,595,0.0,312,1,1962.0,1188,1,26142,69.0,189.0,39,7,5,1188,0.0,1962,1962,2376.0
1026,932.0,3.0,0,0,1,1026,0.0,936,3,2005.0,1958,2,10625,85.0,0.0,210,5,7,1026,0.0,2005,2005,2984.0
1069,0.0,2.0,0,559,5,510,0.0,440,2,1977.0,1069,1,4043,53.0,0.0,55,6,6,1069,0.0,1977,1977,2138.0
1788,0.0,3.0,2,0,1,1753,0.0,522,2,2001.0,1788,3,11838,69.0,0.0,151,5,8,1753,0.0,2001,2001,3541.0
1766,648.0,3.0,0,664,4,290,0.0,520,0,1970.0,2414,1,10800,60.0,0.0,0,4,5,954,0.0,1900,1970,3368.0
720,0.0,2.0,4,0,0,0,0.0,287,1,1955.0,720,1,6627,69.0,0.0,0,6,3,0,0.0,1949,1950,720.0
1261,0.0,3.0,0,662,5,599,0.0,433,2,1958.0,1261,1,9120,76.0,0.0,0,6,6,1261,0.0,1958,1958,2522.0
875,0.0,2.0,0,209,4,506,0.0,180,1,1931.0,875,1,6120,51.0,0.0,0,7,5,715,0.0,1931,1993,1590.0
672,0.0,2.0,0,0,1,672,0.0,240,1,1940.0,672,1,10200,60.0,0.0,0,8,5,672,0.0,1940,1997,1344.0
980,0.0,4.0,3,945,0,0,0.0,0,0,0.0,980,1,9400,35.0,250.0,0,5,6,945,0.0,1975,1975,1925.0
694,0.0,3.0,0,0,1,672,0.0,936,1,1998.0,1214,1,10410,60.0,0.0,0,4,3,672,0.0,1915,1950,1366.0
1486,0.0,3.0,0,637,4,849,0.0,480,3,1968.0,1486,1,9937,75.0,0.0,0,7,5,1486,0.0,1964,1999,2972.0
849,811.0,3.0,0,326,2,389,0.0,240,1,1939.0,1660,1,11988,74.0,0.0,0,7,6,715,0.0,1934,1995,2375.0
1217,0.0,3.0,2,611,6,577,0.0,497,1,1990.0,1217,2,9947,69.0,0.0,27,5,7,1188,0.0,1990,1991,2405.0
860,704.0,3.0,0,275,3,429,0.0,234,1,1941.0,1564,0,12000,75.0,0.0,0,7,7,704,0.0,1941,1950,2268.0
788,702.0,3.0,2,724,6,64,0.0,388,3,2004.0,1490,2,15384,60.0,0.0,75,5,7,788,0.0,2004,2005,2278.0
1940,1254.0,4.0,1,428,4,537,0.0,380,1,1934.0,3194,1,12168,78.0,0.0,0,6,8,965,0.0,1934,1998,4159.0
1501,0.0,3.0,3,679,6,811,0.0,577,2,1999.0,1501,2,10335,78.0,183.0,29,5,7,1490,0.0,1999,1999,2991.0
660,660.0,3.0,0,0,1,660,0.0,400,3,2003.0,1320,2,7750,69.0,0.0,48,5,7,660,0.0,2003,2003,1980.0
